n,median,mean,positives
384,0.2982856881512517,0.2556674599271916,54.37665782493368
385,0.5866695759592728,0.7288040656742245,57.294429708222815
386,0.4588519064331398,0.425052074761924,55.053191489361694
387,0.22319015077202506,0.3145806795576096,51.23287671232877
388,0.5116732126389005,0.4179049743950188,53.97260273972603
389,0.02754366855930875,0.25389076949870043,50.54945054945055
390,0.5337590863935924,0.5634634628534232,56.61971830985916
391,0.31930472771650426,0.5679558553982663,53.80281690140845
392,0.280443840173227,0.42241286765364255,53.29512893982808
393,0.2897861406946081,0.6548429670481812,53.16091954022989
394,0.38342584556025583,0.45412914931467263,53.89048991354467
395,0.41215402820762537,0.22958448471298848,54.20289855072464
396,0.5825165395985794,0.2799168748977438,58.529411764705884
397,0.18909706383005775,0.22548116113215994,51.183431952662716
398,0.3137372707309376,0.48758957608483544,52.95857988165681
399,0.4855222689696569,0.453690878339589,53.84615384615385
400,0.5056571165798706,0.838837183088908,55.78635014836796
401,0.158613324058204,0.3544784952130518,50.89285714285714
402,0.6644225343486029,0.33863849253301626,55.654761904761905
403,0.46133711783763215,0.33662933402870077,55.654761904761905
404,0.5606343072736277,0.7900989370741653,54.82866043613706
405,0.3485763518449725,0.3877715084499404,51.71339563862928
406,0.577394871656236,0.47386404867516724,53.89408099688473
407,0.419083063457745,0.14718971744670356,54.20560747663551
408,-0.16811345832704472,0.36363152288759065,48.25396825396825
409,0.18683251862098438,0.6485042183133669,54.285714285714285
410,0.062125692626470316,0.24383246564519176,50.955414012738856
411,0.057036802552721824,0.458167177980184,50.967741935483865
412,0.6242403306977868,0.36932471951785484,56.451612903225815
413,0.34640808788773947,0.3588588911268161,52.721088435374156
414,0.37176468653059447,0.38477021834499575,55.55555555555556
415,0.06540421439086472,0.17472982779420645,50.70422535211267
416,0.5888287863965307,0.49155775280253344,58.78136200716846
417,0.15722715497940123,0.0795424411230925,51.449275362318836
418,0.8764074648427888,0.7124360143126637,57.19557195571956
419,0.19587003320946664,0.28032625448849674,53.50553505535055
420,0.46167126333568514,0.21712244448523446,55.51330798479087
421,0.3893185424708618,0.48617773087860705,55.33596837944664
422,0.11478379219959331,-0.008406598479972419,50.403225806451616
423,0.2726383745443655,0.07466831486157698,53.06122448979592
424,0.34285279619314785,0.403625420469782,53.06122448979592
425,0.6070002668322564,0.764509123627005,59.48275862068966
426,0.5778934558147747,0.599480513288718,56.76855895196506
427,0.3082606111760312,0.26597705732697835,55.26315789473685
428,0.037849106865472146,-0.05309577409069361,50.43859649122807
429,0.14879781527760877,0.6323141473679803,51.569506726457405
